 #energy          xx(cm^-1)       yy(cm^-1)       zz(cm^-1)       xy(cm^-1)       yz(cm^-1)       zx(cm^-1)
  0.72021000E+01  0.18529703E+07  0.18529703E+07  0.18529703E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.72159000E+01  0.18479294E+07  0.18479294E+07  0.18479294E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.72296000E+01  0.18461932E+07  0.18461932E+07  0.18461932E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.72434000E+01  0.18392953E+07  0.18392953E+07  0.18392953E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.72571000E+01  0.18355556E+07  0.18355556E+07  0.18355556E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.72709000E+01  0.18267474E+07  0.18267474E+07  0.18267474E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.72846000E+01  0.18212362E+07  0.18212362E+07  0.18212362E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.72984000E+01  0.18109642E+07  0.18109642E+07  0.18109642E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.73121000E+01  0.18041683E+07  0.18041683E+07  0.18041683E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.73258000E+01  0.17973115E+07  0.17973115E+07  0.17973115E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.73396000E+01  0.17869108E+07  0.17869108E+07  0.17869108E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.73533000E+01  0.17811046E+07  0.17811046E+07  0.17811046E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.73671000E+01  0.17719655E+07  0.17719655E+07  0.17719655E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.73808000E+01  0.17676550E+07  0.17676550E+07  0.17676550E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.73946000E+01  0.17601994E+07  0.17601994E+07  0.17601994E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.74083000E+01  0.17576204E+07  0.17576204E+07  0.17576204E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.74221000E+01  0.17517598E+07  0.17517598E+07  0.17517598E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.74358000E+01  0.17504305E+07  0.17504305E+07  0.17504305E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.74496000E+01  0.17453093E+07  0.17453093E+07  0.17453093E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.74633000E+01  0.17441083E+07  0.17441083E+07  0.17441083E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.74771000E+01  0.17385091E+07  0.17385091E+07  0.17385091E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.74908000E+01  0.17363480E+07  0.17363480E+07  0.17363480E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.75046000E+01  0.17294813E+07  0.17294813E+07  0.17294813E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.75183000E+01  0.17258033E+07  0.17258033E+07  0.17258033E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.75320000E+01  0.17217598E+07  0.17217598E+07  0.17217598E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.75458000E+01  0.17138878E+07  0.17138878E+07  0.17138878E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.75595000E+01  0.17102888E+07  0.17102888E+07  0.17102888E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.75733000E+01  0.17031117E+07  0.17031117E+07  0.17031117E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.75870000E+01  0.17006058E+07  0.17006058E+07  0.17006058E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.76008000E+01  0.16948092E+07  0.16948092E+07  0.16948092E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.76145000E+01  0.16938142E+07  0.16938142E+07  0.16938142E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.76283000E+01  0.16893997E+07  0.16893997E+07  0.16893997E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.76420000E+01  0.16894458E+07  0.16894458E+07  0.16894458E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.76558000E+01  0.16854738E+07  0.16854738E+07  0.16854738E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.76695000E+01  0.16852755E+07  0.16852755E+07  0.16852755E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.76833000E+01  0.16803180E+07  0.16803180E+07  0.16803180E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.76970000E+01  0.16784247E+07  0.16784247E+07  0.16784247E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.77107000E+01  0.16758214E+07  0.16758214E+07  0.16758214E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.77245000E+01  0.16688895E+07  0.16688895E+07  0.16688895E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.77382000E+01  0.16660426E+07  0.16660426E+07  0.16660426E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.77520000E+01  0.16593884E+07  0.16593884E+07  0.16593884E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.77657000E+01  0.16577083E+07  0.16577083E+07  0.16577083E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.77795000E+01  0.16530304E+07  0.16530304E+07  0.16530304E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.77932000E+01  0.16540901E+07  0.16540901E+07  0.16540901E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.78070000E+01  0.16525663E+07  0.16525663E+07  0.16525663E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.78207000E+01  0.16570567E+07  0.16570567E+07  0.16570567E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.78345000E+01  0.16588936E+07  0.16588936E+07  0.16588936E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.78482000E+01  0.16666150E+07  0.16666150E+07  0.16666150E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.78620000E+01  0.16712626E+07  0.16712626E+07  0.16712626E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.78757000E+01  0.16812953E+07  0.16812953E+07  0.16812953E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.78895000E+01  0.16874423E+07  0.16874423E+07  0.16874423E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.79032000E+01  0.16979445E+07  0.16979445E+07  0.16979445E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.79169000E+01  0.17083762E+07  0.17083762E+07  0.17083762E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.79307000E+01  0.17143296E+07  0.17143296E+07  0.17143296E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.79444000E+01  0.17244964E+07  0.17244964E+07  0.17244964E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.79582000E+01  0.17298918E+07  0.17298918E+07  0.17298918E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.79719000E+01  0.17397929E+07  0.17397929E+07  0.17397929E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.79857000E+01  0.17454551E+07  0.17454551E+07  0.17454551E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.79994000E+01  0.17562293E+07  0.17562293E+07  0.17562293E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.80132000E+01  0.17631848E+07  0.17631848E+07  0.17631848E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.80269000E+01  0.17753182E+07  0.17753182E+07  0.17753182E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.80407000E+01  0.17832856E+07  0.17832856E+07  0.17832856E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.80544000E+01  0.17956441E+07  0.17956441E+07  0.17956441E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.80682000E+01  0.18027465E+07  0.18027465E+07  0.18027465E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.80819000E+01  0.18126904E+07  0.18126904E+07  0.18126904E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.80956000E+01  0.18207924E+07  0.18207924E+07  0.18207924E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.81094000E+01  0.18226452E+07  0.18226452E+07  0.18226452E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.81231000E+01  0.18264381E+07  0.18264381E+07  0.18264381E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.81369000E+01  0.18233662E+07  0.18233662E+07  0.18233662E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.81506000E+01  0.18219794E+07  0.18219794E+07  0.18219794E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.81644000E+01  0.18141038E+07  0.18141038E+07  0.18141038E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.81781000E+01  0.18083804E+07  0.18083804E+07  0.18083804E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.81919000E+01  0.17971080E+07  0.17971080E+07  0.17971080E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.82056000E+01  0.17889256E+07  0.17889256E+07  0.17889256E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.82194000E+01  0.17764490E+07  0.17764490E+07  0.17764490E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.82331000E+01  0.17682756E+07  0.17682756E+07  0.17682756E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.82469000E+01  0.17571060E+07  0.17571060E+07  0.17571060E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.82606000E+01  0.17513601E+07  0.17513601E+07  0.17513601E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.82744000E+01  0.17434543E+07  0.17434543E+07  0.17434543E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.82881000E+01  0.17412668E+07  0.17412668E+07  0.17412668E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.83018000E+01  0.17411859E+07  0.17411859E+07  0.17411859E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.83156000E+01  0.17394251E+07  0.17394251E+07  0.17394251E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.83293000E+01  0.17434909E+07  0.17434909E+07  0.17434909E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.83431000E+01  0.17450397E+07  0.17450397E+07  0.17450397E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.83568000E+01  0.17517833E+07  0.17517833E+07  0.17517833E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.83706000E+01  0.17553831E+07  0.17553831E+07  0.17553831E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.83843000E+01  0.17635022E+07  0.17635022E+07  0.17635022E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.83981000E+01  0.17677326E+07  0.17677326E+07  0.17677326E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.84118000E+01  0.17755693E+07  0.17755693E+07  0.17755693E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.84256000E+01  0.17785703E+07  0.17785703E+07  0.17785703E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.84393000E+01  0.17841070E+07  0.17841070E+07  0.17841070E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.84531000E+01  0.17839156E+07  0.17839156E+07  0.17839156E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.84668000E+01  0.17851599E+07  0.17851599E+07  0.17851599E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.84805000E+01  0.17841353E+07  0.17841353E+07  0.17841353E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.84943000E+01  0.17775685E+07  0.17775685E+07  0.17775685E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.85080000E+01  0.17727387E+07  0.17727387E+07  0.17727387E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.85218000E+01  0.17626728E+07  0.17626728E+07  0.17626728E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.85355000E+01  0.17548579E+07  0.17548579E+07  0.17548579E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.85493000E+01  0.17427408E+07  0.17427408E+07  0.17427408E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.85630000E+01  0.17336534E+07  0.17336534E+07  0.17336534E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.85768000E+01  0.17211541E+07  0.17211541E+07  0.17211541E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.85905000E+01  0.17123064E+07  0.17123064E+07  0.17123064E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.86043000E+01  0.17005605E+07  0.17005605E+07  0.17005605E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.86180000E+01  0.16926577E+07  0.16926577E+07  0.16926577E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.86318000E+01  0.16818950E+07  0.16818950E+07  0.16818950E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.86455000E+01  0.16747768E+07  0.16747768E+07  0.16747768E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.86593000E+01  0.16644964E+07  0.16644964E+07  0.16644964E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.86730000E+01  0.16573040E+07  0.16573040E+07  0.16573040E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.86867000E+01  0.16500420E+07  0.16500420E+07  0.16500420E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.87005000E+01  0.16396363E+07  0.16396363E+07  0.16396363E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.87142000E+01  0.16324553E+07  0.16324553E+07  0.16324553E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.87280000E+01  0.16218569E+07  0.16218569E+07  0.16218569E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.87417000E+01  0.16145282E+07  0.16145282E+07  0.16145282E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.87555000E+01  0.16039303E+07  0.16039303E+07  0.16039303E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.87692000E+01  0.15969485E+07  0.15969485E+07  0.15969485E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.87830000E+01  0.15870724E+07  0.15870724E+07  0.15870724E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.87967000E+01  0.15813475E+07  0.15813475E+07  0.15813475E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.88105000E+01  0.15731724E+07  0.15731724E+07  0.15731724E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.88242000E+01  0.15696745E+07  0.15696745E+07  0.15696745E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.88380000E+01  0.15639958E+07  0.15639958E+07  0.15639958E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.88517000E+01  0.15632377E+07  0.15632377E+07  0.15632377E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.88655000E+01  0.15600859E+07  0.15600859E+07  0.15600859E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.88792000E+01  0.15613878E+07  0.15613878E+07  0.15613878E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.88929000E+01  0.15636102E+07  0.15636102E+07  0.15636102E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.89067000E+01  0.15630216E+07  0.15630216E+07  0.15630216E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.89204000E+01  0.15666306E+07  0.15666306E+07  0.15666306E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.89342000E+01  0.15666048E+07  0.15666048E+07  0.15666048E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.89479000E+01  0.15704577E+07  0.15704577E+07  0.15704577E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.89617000E+01  0.15704884E+07  0.15704884E+07  0.15704884E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.89754000E+01  0.15745314E+07  0.15745314E+07  0.15745314E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.89892000E+01  0.15749645E+07  0.15749645E+07  0.15749645E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.90029000E+01  0.15797947E+07  0.15797947E+07  0.15797947E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.90167000E+01  0.15812372E+07  0.15812372E+07  0.15812372E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.90304000E+01  0.15872749E+07  0.15872749E+07  0.15872749E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.90442000E+01  0.15897996E+07  0.15897996E+07  0.15897996E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.90579000E+01  0.15964166E+07  0.15964166E+07  0.15964166E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.90716000E+01  0.16032560E+07  0.16032560E+07  0.16032560E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.90854000E+01  0.16064019E+07  0.16064019E+07  0.16064019E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.90991000E+01  0.16134141E+07  0.16134141E+07  0.16134141E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.91129000E+01  0.16159129E+07  0.16159129E+07  0.16159129E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.91266000E+01  0.16218452E+07  0.16218452E+07  0.16218452E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.91404000E+01  0.16230015E+07  0.16230015E+07  0.16230015E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.91541000E+01  0.16274437E+07  0.16274437E+07  0.16274437E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.91679000E+01  0.16271067E+07  0.16271067E+07  0.16271067E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.91816000E+01  0.16301415E+07  0.16301415E+07  0.16301415E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.91954000E+01  0.16286221E+07  0.16286221E+07  0.16286221E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.92091000E+01  0.16307327E+07  0.16307327E+07  0.16307327E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.92229000E+01  0.16286474E+07  0.16286474E+07  0.16286474E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.92366000E+01  0.16306057E+07  0.16306057E+07  0.16306057E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.92504000E+01  0.16287686E+07  0.16287686E+07  0.16287686E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.92641000E+01  0.16311367E+07  0.16311367E+07  0.16311367E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.92778000E+01  0.16342974E+07  0.16342974E+07  0.16342974E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.92916000E+01  0.16347431E+07  0.16347431E+07  0.16347431E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.93053000E+01  0.16403589E+07  0.16403589E+07  0.16403589E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.93191000E+01  0.16429297E+07  0.16429297E+07  0.16429297E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.93328000E+01  0.16503865E+07  0.16503865E+07  0.16503865E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.93466000E+01  0.16543407E+07  0.16543407E+07  0.16543407E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.93603000E+01  0.16625560E+07  0.16625560E+07  0.16625560E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.93741000E+01  0.16665396E+07  0.16665396E+07  0.16665396E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.93878000E+01  0.16739684E+07  0.16739684E+07  0.16739684E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.94016000E+01  0.16764550E+07  0.16764550E+07  0.16764550E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.94153000E+01  0.16816692E+07  0.16816692E+07  0.16816692E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.94291000E+01  0.16814851E+07  0.16814851E+07  0.16814851E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.94428000E+01  0.16834389E+07  0.16834389E+07  0.16834389E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.94565000E+01  0.16840610E+07  0.16840610E+07  0.16840610E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.94703000E+01  0.16801283E+07  0.16801283E+07  0.16801283E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.94840000E+01  0.16792251E+07  0.16792251E+07  0.16792251E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.94978000E+01  0.16740242E+07  0.16740242E+07  0.16740242E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.95115000E+01  0.16722782E+07  0.16722782E+07  0.16722782E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.95253000E+01  0.16667677E+07  0.16667677E+07  0.16667677E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.95390000E+01  0.16651052E+07  0.16651052E+07  0.16651052E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.95528000E+01  0.16601189E+07  0.16601189E+07  0.16601189E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.95665000E+01  0.16592866E+07  0.16592866E+07  0.16592866E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.95803000E+01  0.16553905E+07  0.16553905E+07  0.16553905E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.95940000E+01  0.16557867E+07  0.16557867E+07  0.16557867E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.96078000E+01  0.16531921E+07  0.16531921E+07  0.16531921E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.96215000E+01  0.16548321E+07  0.16548321E+07  0.16548321E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.96353000E+01  0.16532768E+07  0.16532768E+07  0.16532768E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.96490000E+01  0.16554250E+07  0.16554250E+07  0.16554250E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.96627000E+01  0.16578399E+07  0.16578399E+07  0.16578399E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.96765000E+01  0.16571202E+07  0.16571202E+07  0.16571202E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.96902000E+01  0.16600989E+07  0.16600989E+07  0.16600989E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.97040000E+01  0.16593886E+07  0.16593886E+07  0.16593886E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.97177000E+01  0.16620845E+07  0.16620845E+07  0.16620845E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.97315000E+01  0.16610283E+07  0.16610283E+07  0.16610283E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.97452000E+01  0.16633332E+07  0.16633332E+07  0.16633332E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.97590000E+01  0.16619538E+07  0.16619538E+07  0.16619538E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.97727000E+01  0.16639684E+07  0.16639684E+07  0.16639684E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.97865000E+01  0.16624251E+07  0.16624251E+07  0.16624251E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.98002000E+01  0.16642405E+07  0.16642405E+07  0.16642405E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.98140000E+01  0.16624487E+07  0.16624487E+07  0.16624487E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.98277000E+01  0.16635843E+07  0.16635843E+07  0.16635843E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.98414000E+01  0.16644638E+07  0.16644638E+07  0.16644638E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.98552000E+01  0.16620196E+07  0.16620196E+07  0.16620196E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.98689000E+01  0.16625333E+07  0.16625333E+07  0.16625333E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.98827000E+01  0.16592122E+07  0.16592122E+07  0.16592122E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.98964000E+01  0.16584007E+07  0.16584007E+07  0.16584007E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.99102000E+01  0.16535595E+07  0.16535595E+07  0.16535595E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.99239000E+01  0.16510103E+07  0.16510103E+07  0.16510103E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.99377000E+01  0.16445186E+07  0.16445186E+07  0.16445186E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.99514000E+01  0.16404525E+07  0.16404525E+07  0.16404525E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.99652000E+01  0.16329383E+07  0.16329383E+07  0.16329383E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.99789000E+01  0.16283698E+07  0.16283698E+07  0.16283698E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.99927000E+01  0.16210245E+07  0.16210245E+07  0.16210245E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10006400E+02  0.16171555E+07  0.16171555E+07  0.16171555E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10020200E+02  0.16108688E+07  0.16108688E+07  0.16108688E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10033900E+02  0.16079398E+07  0.16079398E+07  0.16079398E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10047600E+02  0.16055816E+07  0.16055816E+07  0.16055816E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10061400E+02  0.16009705E+07  0.16009705E+07  0.16009705E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10075100E+02  0.15996563E+07  0.15996563E+07  0.15996563E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10088900E+02  0.15954844E+07  0.15954844E+07  0.15954844E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10102600E+02  0.15942916E+07  0.15942916E+07  0.15942916E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10116400E+02  0.15900786E+07  0.15900786E+07  0.15900786E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10130100E+02  0.15887602E+07  0.15887602E+07  0.15887602E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10143900E+02  0.15844265E+07  0.15844265E+07  0.15844265E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10157600E+02  0.15829530E+07  0.15829530E+07  0.15829530E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10171400E+02  0.15784796E+07  0.15784796E+07  0.15784796E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
